#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(A12)	Source position, ICRS right ascension	(master_source.ra)	[""]	[pos.eq.ra;meta.main]
#Column	dec	(A11)	Source position, ICRS declination	(master_source.dec)	[""]	[pos.eq.dec;meta.main]
#Column	gal_l	(F9.5)	Source position, Galactic longitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_l)	["deg"]	[pos.galactic.lon]
#Column	gal_b	(F9.5)	Source position, Galactic latitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_b)	["deg"]	[pos.galactic.lat]
#Column	err_ellipse_r0	(F7.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	likelihood	(E9.6)	Highest detection log likelihood across all stacked observations and energy bands	(master_source.likelihood)	[""]	[]
#Column	pileup_flag	(A5)	ACIS pile-up fraction exceeds ~ 10% in all observations; source properties may be affected	(master_source.pileup_flag)	[""]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	powlaw_nh	(G9.4)	N_H column density of the best fitting  absorbed power-law model spectrum to the source region aperture PI spectrum	(master_source.powlaw_nh)	["10^20/cm^2"]	[]
#Column	powlaw_nh_lolim	(G9.4)	N_H column density of the best fitting  absorbed power-law model spectrum to the source region aperture PI spectrum (68% lower confidence limit)	(master_source.powlaw_nh_lolim)	["10^20/cm^2"]	[]
#Column	powlaw_nh_hilim	(G9.4)	N_H column density of the best fitting  absorbed power-law model spectrum to the source region aperture PI spectrum (68% upper confidence limit)	(master_source.powlaw_nh_hilim)	["10^20/cm^2"]	[]
#Column	nh_gal	(G9.4)	Galactic N_H column density in direction of source	(master_source.nh_gal)	["10^20/cm^2"]	[]
name	ra	dec	gal_l	gal_b	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	likelihood	pileup_flag	significance	powlaw_nh	powlaw_nh_lolim	powlaw_nh_hilim	nh_gal
 2CXO J074819.6+553133	 07 48 19.61	+55 31 33.47	162.23532	 29.97825	   4.35	     3.14	     50.7	1.288894e+02	FALSE	     8.32	    51.54	    23.85	    136.3	    4.470
 2CXO J074741.2+554021	 07 47 41.21	+55 40 21.73	162.05726	 29.90146	   0.41	     0.38	     65.4	1.443832e+03	FALSE	    15.41	    10.10	    7.416	    28.55	    4.500
 2CXO J230457.6+122028	 23 04 57.67	+12 20 28.91	 86.28923	-42.82854	   0.31	     0.30	     23.4	8.522775e+02	FALSE	    10.80	    24.51	    8.743	    58.99	    5.070
 2CXO J230459.6+121205	 23 04 59.62	+12 12 05.22	 86.19441	-42.95025	   0.65	     0.60	     64.6	7.229818e+02	FALSE	    13.61	    16.82	    6.983	    41.40	    5.150
 2CXO J230451.5+121826	 23 04 51.56	+12 18 26.05	 86.23547	-42.84365	   0.29	     0.29	    101.5	1.709053e+03	FALSE	    15.67	    13.39	    5.248	    32.41	    5.090
 2CXO J230434.1+122727	 23 04 34.12	+12 27 27.66	 86.26588	-42.67880	   1.37	     1.11	     99.5	2.980002e+02	FALSE	     9.63	    25.74	    15.34	    70.86	    5.030
 2CXO J090924.3-094446	 09 09 24.36	-09 44 46.68	239.44054	 24.80471	   0.32	     0.30	     43.3	2.389491e+03	FALSE	    22.57	    7.751	    4.353	    20.20	    4.500
 2CXO J090926.1-094312	 09 09 26.14	-09 43 12.38	239.42196	 24.82605	   0.32	     0.31	     60.6	9.245660e+02	FALSE	    14.53	    7.414	    6.516	    22.00	    4.490
 2CXO J090913.7-094304	 09 09 13.79	-09 43 04.54	239.38714	 24.78636	   0.36	     0.31	     63.0	3.288983e+03	FALSE	    30.16	    315.2	    30.04	    662.5	    4.490
 2CXO J090927.5-094529	 09 09 27.54	-09 45 29.22	239.45953	 24.80830	   0.37	     0.33	     22.9	8.358007e+02	FALSE	    13.99	    16.64	    8.597	    43.84	    4.500
 2CXO J090931.4-094819	 09 09 31.41	-09 48 19.79	239.51201	 24.79322	   0.41	     0.32	     12.1	1.380391e+03	FALSE	    17.45	    31.64	    7.896	    72.58	    4.520
 2CXO J134737.5+501108	 13 47 37.57	+50 11 08.99	101.71786	 64.56473	   5.19	     5.19	      0.0	4.272896e+02	FALSE	    13.13	    20.16	    8.481	    49.97	    1.280
 2CXO J104420.8+245808	 10 44 20.84	+24 58 08.56	210.02138	 61.44822	   1.25	     0.79	     89.9	8.136875e+02	FALSE	    15.82	    18.59	    11.35	    50.11	    2.300
 2CXO J104224.8+245910	 10 42 24.87	+24 59 10.48	209.80723	 61.02212	   5.96	     5.96	      0.0	7.187337e+01	FALSE	     6.80	    28.23	    18.74	    81.06	    2.210
 2CXO J104313.6+245133	 10 43 13.66	+24 51 33.58	210.14039	 61.17760	   0.75	     0.53	    158.7	5.357392e+02	FALSE	    11.17	    36.79	    15.62	    92.27	    2.250
 2CXO J104356.0+245749	 10 43 56.06	+24 57 49.59	209.99368	 61.35539	   0.43	     0.36	     78.6	1.635564e+03	FALSE	    16.40	    17.75	    7.794	    44.25	    2.290
 2CXO J002549.5+171721	 00 25 49.55	+17 17 21.03	114.24790	-45.15028	   1.03	     0.89	    106.5	1.264819e+03	FALSE	    19.95	    3.998	    3.691	    11.91	    4.210
 2CXO J002631.1+171016	 00 26 31.10	+17 10 16.60	114.45710	-45.29002	   0.29	     0.29	    158.0	1.805610e+03	FALSE	    16.00	    13.31	    5.392	    32.52	    4.190
 2CXO J002707.7+170750	 00 27 07.79	+17 07 50.71	114.65510	-45.34999	   1.14	     0.84	     52.1	1.099042e+03	FALSE	    16.69	    11.10	    5.714	    28.44	    4.190
 2CXO J002522.1+172615	 00 25 22.12	+17 26 15.44	114.12480	-44.98787	  11.60	     5.95	     24.2	1.013113e+02	FALSE	     7.58	    24.70	    14.13	    67.64	    4.250
 2CXO J123625.4+125844	 12 36 25.42	+12 58 44.50	288.25104	 75.42111	   2.42	     1.33	    100.2	6.624295e+02	FALSE	    16.08	    48.68	    15.83	    116.1	    2.500
 2CXO J123649.8+130946	 12 36 49.82	+13 09 46.20	288.46754	 75.62276	   0.31	     0.30	    165.1	1.696465e+03	FALSE	    25.06	    14.48	    3.240	    32.39	    2.480
 2CXO J123709.4+131509	 12 37 09.46	+13 15 09.75	288.69893	 75.72835	   0.48	     0.37	     79.3	9.767270e+02	FALSE	    15.11	    25.53	    9.083	    62.12	    2.460
 2CXO J123724.1+125801	 12 37 24.17	+12 58 01.82	289.18649	 75.46305	   4.35	     2.83	    154.9	1.638848e+02	FALSE	     6.94	    44.14	    22.89	    117.5	    2.480
 2CXO J123717.4+131656	 12 37 17.42	+13 16 56.41	288.79974	 75.76446	   0.64	     0.54	     28.1	1.373215e+03	FALSE	    19.12	    5.802	    4.304	    16.19	    2.450
 2CXO J063735.7-481418	 06 37 35.74	-48 14 18.62	257.08872	-22.08050	   1.88	     1.29	     58.8	6.806060e+02	FALSE	    14.63	    24.01	    8.271	    57.24	    7.150
 2CXO J063716.7-482801	 06 37 16.73	-48 28 01.10	257.30916	-22.19573	   0.32	     0.31	     90.1	9.188293e+02	FALSE	    13.48	    22.48	    10.60	    56.98	    6.950
 2CXO J084206.4-173409	 08 42 06.41	-17 34 09.22	242.06021	 14.85265	   0.31	     0.30	      2.2	8.969837e+02	FALSE	    12.82	    51.56	    18.23	    126.7	    5.450
 2CXO J084205.9-172546	 08 42 05.93	-17 25 46.88	241.94129	 14.93182	   0.39	     0.33	    178.2	9.827870e+02	FALSE	    12.84	    85.61	    15.38	    175.1	    5.300
 2CXO J084200.0-173027	 08 42 00.09	-17 30 27.83	241.99326	 14.86772	   0.29	     0.29	      7.8	4.621668e+03	FALSE	    26.27	    15.94	    5.058	    37.28	    5.400
 2CXO J202223.4+095916	 20 22 23.48	+09 59 16.72	 52.78381	-15.05233	   0.35	     0.35	      0.0	9.455958e+02	FALSE	    11.97	    16.89	    7.719	    42.58	    14.26
 2CXO J173709.8-562339	 17 37 09.85	-56 23 39.13	335.49355	-12.88031	   2.25	     1.39	     11.8	1.673802e+02	FALSE	     9.26	    15.36	    10.16	    42.61	    8.620
 2CXO J173700.6-562516	 17 37 00.67	-56 25 16.06	335.45877	-12.87550	   2.34	     1.05	      4.4	3.122139e+02	FALSE	    10.80	    85.98	    20.90	    197.0	    8.580
 2CXO J174931.7+700820	 17 49 31.71	+70 08 20.24	100.56568	 30.63385	   0.30	     0.30	    156.7	1.334501e+03	FALSE	    14.12	    68.89	    9.656	    148.6	    4.060
 2CXO J234539.0-641242	 23 45 39.09	-64 12 42.88	314.32757	-51.43614	   0.68	     0.56	    118.1	1.960894e+03	FALSE	    21.45	    6.134	    5.446	    18.21	    2.630
 2CXO J234448.5-640641	 23 44 48.53	-64 06 41.49	314.52775	-51.49048	   0.33	     0.32	      1.3	2.153925e+03	FALSE	    17.73	    25.22	    7.588	    58.80	    2.630
 2CXO J072117.1+560429	 07 21 17.20	+56 04 29.44	161.04466	 26.28709	   3.69	     2.72	     35.8	3.626544e+02	FALSE	    11.25	    10.76	    7.906	    30.53	    5.510
 2CXO J072105.5+555355	 07 21 05.59	+55 53 55.11	161.23263	 26.22910	   0.88	     0.68	     17.3	3.435809e+02	FALSE	    10.18	    50.02	    16.03	    119.7	    5.560
 2CXO J072112.3+554140	 07 21 12.34	+55 41 40.92	161.45943	 26.20802	   0.69	     0.42	    154.7	1.066811e+03	FALSE	    19.24	    6.576	    4.518	    17.95	    5.620
 2CXO J235807.0+795107	 23 58 07.02	+79 51 07.86	120.49428	 17.23370	   0.34	     0.32	    106.2	1.128747e+04	FALSE	    41.54	    12.21	    2.971	    27.52	    13.87
 2CXO J235857.8+794529	 23 58 57.82	+79 45 29.41	120.51162	 17.13386	   3.70	     3.22	      8.7	2.175077e+02	FALSE	     9.56	    40.00	    19.14	    105.7	    13.95
 2CXO J032256.1-623825	 03 22 56.12	-62 38 25.75	278.63653	-46.70532	   1.36	     0.86	     56.9	4.277901e+02	FALSE	    11.62	    25.94	    15.52	    70.41	    4.120
 2CXO J032427.9-623631	 03 24 27.90	-62 36 31.72	278.44572	-46.58380	   0.30	     0.30	    150.4	1.290915e+03	FALSE	    13.17	    19.96	    13.25	    55.29	    4.170
 2CXO J032514.4-624139	 03 25 14.42	-62 41 39.26	278.46818	-46.46138	   0.53	     0.53	     27.3	5.861381e+02	FALSE	    11.26	    29.08	    22.40	    85.51	    4.190
 2CXO J032507.8-624153	 03 25 07.87	-62 41 53.23	278.48352	-46.46912	   0.41	     0.37	    163.5	7.964252e+02	FALSE	    12.56	    49.66	    13.71	    114.6	    4.190
 2CXO J234716.0-021516	 23 47 16.09	-02 15 16.35	 88.50475	-60.76282	   0.38	     0.35	    104.8	1.415867e+03	FALSE	    17.48	    20.72	    5.909	    47.94	    3.650
 2CXO J234619.7-021816	 23 46 19.74	-02 18 16.46	 88.03928	-60.68712	   8.39	     8.39	      0.0	5.261297e+01	FALSE	     7.86	    18.64	    15.13	    56.45	    3.670
 2CXO J234718.9-021848	 23 47 18.91	-02 18 48.55	 88.46469	-60.81965	   0.32	     0.32	      0.0	3.021746e+02	FALSE	    11.86	    97.22	    35.10	    213.7	    3.650
 2CXO J150850.1-163219	 15 08 50.16	-16 32 19.65	344.29897	 35.07032	   3.65	     1.83	     85.8	2.450227e+02	FALSE	     9.13	    19.53	    13.81	    56.20	    7.920
 2CXO J150740.2-163658	 15 07 40.28	-16 36 58.17	343.97117	 35.17983	   3.29	     2.81	    134.6	2.628027e+02	FALSE	    10.75	    25.36	    11.92	    65.11	    7.910
 2CXO J195302.4-520501	 19 53 02.41	-52 05 01.46	346.27649	-30.32933	   0.30	     0.29	    173.2	9.857138e+03	FALSE	    35.89	    8.647	    2.308	    19.68	    4.840
 2CXO J195504.9-515636	 19 55 04.91	-51 56 36.22	346.47705	-30.62683	   6.01	     6.01	      0.0	1.277742e+02	FALSE	    10.59	    18.19	    10.35	    49.12	    4.850
 2CXO J195302.2-521449	 19 53 02.25	-52 14 49.68	346.08822	-30.34652	   3.44	     1.78	    174.5	1.901882e+02	FALSE	     7.55	    30.08	    23.11	    93.09	    4.770
 2CXO J195326.1-521153	 19 53 26.16	-52 11 53.45	346.15218	-30.40199	   1.50	     1.31	    165.4	2.265201e+02	FALSE	     9.08	    83.26	    44.92	    238.7	    4.790
 2CXO J195417.2-515305	 19 54 17.29	-51 53 05.53	346.52972	-30.49896	   6.12	     4.35	     94.1	4.529915e+01	FALSE	     6.95	    43.07	    18.69	    111.2	    4.900
 2CXO J195322.4-521330	 19 53 22.46	-52 13 30.67	346.11988	-30.39546	   0.86	     0.72	    136.7	3.670934e+03	FALSE	    30.22	    11.26	    4.267	    27.07	    4.780
 2CXO J083141.6+524517	 08 31 41.69	+52 45 17.51	165.75474	 36.24046	   0.29	     0.29	      0.0	6.556999e+04	FALSE	    86.86	    19.21	    1.335	    39.78	    3.910
 2CXO J083037.7+525529	 08 30 37.73	+52 55 29.99	165.54993	 36.07459	   3.00	     2.26	     87.3	3.102433e+02	FALSE	    14.49	    12.92	    7.603	    34.49	    3.990
 2CXO J083223.2+524836	 08 32 23.27	+52 48 36.39	165.68214	 36.34345	   0.80	     0.55	    178.3	7.705810e+02	FALSE	    14.83	    20.92	    7.405	    50.13	    3.850
 2CXO J083108.5+523838	 08 31 08.55	+52 38 38.89	165.89484	 36.15994	   0.60	     0.53	     20.6	1.164548e+03	FALSE	    17.59	    30.29	    6.994	    68.39	    3.940
 2CXO J083139.8+524334	 08 31 39.86	+52 43 34.55	165.79036	 36.23669	   0.31	     0.30	     18.9	7.646021e+02	FALSE	    11.86	    42.30	    14.56	    101.3	    3.910
 2CXO J083207.7+524640	 08 32 07.76	+52 46 40.75	165.72356	 36.30544	   0.48	     0.40	      8.8	5.642278e+02	FALSE	    11.55	    9.283	    6.934	    26.20	    3.870
 2CXO J083205.9+524359	 08 32 05.94	+52 43 59.10	165.77943	 36.30227	   0.45	     0.36	     57.0	6.747888e+02	FALSE	    12.08	    31.48	    8.178	    72.16	    3.870
 2CXO J083049.7+524910	 08 30 49.74	+52 49 10.33	165.67934	 36.10776	   0.37	     0.33	    112.0	5.541342e+03	FALSE	    37.04	    17.72	    3.796	    39.49	    3.970
 2CXO J012004.4-410530	 01 20 04.44	-41 05 30.31	281.87726	-74.84466	   0.54	     0.39	    159.1	1.039010e+04	FALSE	    41.47	    11.23	    2.507	    25.10	    2.030
 2CXO J072932.9+210607	 07 29 32.97	+21 06 07.25	197.73031	 17.55412	   0.78	     0.54	     11.6	3.342989e+03	FALSE	    32.69	    9.136	    2.627	    21.02	    5.570
 2CXO J072908.2+205609	 07 29 08.29	+20 56 09.68	197.85111	 17.40085	   0.31	     0.30	      6.5	1.029592e+03	FALSE	    12.92	    53.58	    20.86	    132.7	    5.600
 2CXO J072910.7+205442	 07 29 10.77	+20 54 42.61	197.87839	 17.40026	   0.30	     0.30	     74.0	4.642023e+02	FALSE	    11.18	    25.14	    8.567	    60.11	    5.600
 2CXO J072932.9+210355	 07 29 32.96	+21 03 55.54	197.76561	 17.53979	   1.64	     1.27	     45.0	3.582062e+02	FALSE	    12.92	    16.65	    10.89	    46.67	    5.570
 2CXO J072913.0+210842	 07 29 13.07	+21 08 42.09	197.65710	 17.49972	   2.77	     1.97	     62.6	3.148872e+02	FALSE	    10.27	    18.73	    11.81	    52.40	    5.580
 2CXO J072904.6+211140	 07 29 04.62	+21 11 40.61	197.59580	 17.48887	   4.94	     4.48	     60.3	1.182381e+02	FALSE	     8.68	    46.85	    19.55	    119.7	    5.570
 2CXO J072943.9+204728	 07 29 43.93	+20 47 28.23	198.04777	 17.47177	   0.44	     0.39	     91.6	7.339635e+03	FALSE	    38.51	    3.930	    2.695	    10.68	    5.610
 2CXO J220309.2-344634	 22 03 09.30	-34 46 34.05	 10.28754	-53.39187	   1.65	     1.36	    104.9	4.717108e+02	FALSE	    12.78	    46.81	    18.71	    116.7	    1.390
 2CXO J220326.9-345630	 22 03 27.00	-34 56 30.81	 10.00876	-53.45137	   0.30	     0.30	      0.0	2.580292e+02	FALSE	    11.20	    98.49	    44.78	    212.7	    1.360
 2CXO J024306.3-593956	 02 43 06.40	-59 39 56.03	280.20927	-52.25403	   1.21	     1.13	     35.9	3.463438e+02	FALSE	    11.32	    19.61	    13.28	    54.82	    3.620
 2CXO J134151.5+260943	 13 41 51.53	+26 09 43.51	 30.88598	 78.69690	   2.36	     1.68	     25.6	9.843280e+01	FALSE	     8.64	    13.61	    12.12	    41.91	    1.020
 2CXO J134140.7+260902	 13 41 40.73	+26 09 02.28	 30.80015	 78.73537	   1.64	     1.13	     52.0	6.606408e+02	FALSE	    16.67	    27.65	    7.365	    63.64	    1.010
 2CXO J134149.0+260859	 13 41 49.05	+26 08 59.75	 30.81814	 78.70443	   2.91	     2.10	     26.9	1.227698e+02	FALSE	     8.99	    18.37	    11.35	    50.67	    1.020
 2CXO J134159.0+262122	 13 41 59.07	+26 21 22.59	 31.88682	 78.69339	   0.31	     0.30	    173.1	2.318513e+03	FALSE	    22.30	    8.503	    3.896	    21.15	    1.030
 2CXO J134207.4+262421	 13 42 07.47	+26 24 21.88	 32.15730	 78.66798	   0.69	     0.44	    146.5	4.876607e+02	FALSE	    14.53	    21.42	    12.72	    59.10	    1.040
 2CXO J104822.6-250542	 10 48 22.64	-25 05 42.08	270.61514	 29.94456	   0.48	     0.34	     85.1	7.602663e+02	FALSE	    13.03	    36.32	    12.19	    87.06	    6.110
 2CXO J104918.8-250923	 10 49 18.82	-25 09 23.51	270.86072	 30.00314	   1.82	     1.60	    166.0	4.807827e+02	FALSE	    12.43	    65.07	    16.89	    150.5	    6.160
 2CXO J104735.6-250311	 10 47 35.69	-25 03 11.70	270.41598	 29.88673	   1.56	     0.99	     68.2	9.848178e+02	FALSE	    18.53	    7.934	    6.352	    22.79	    6.070
 2CXO J104823.5-250942	 10 48 23.59	-25 09 42.73	270.65915	 29.88955	   0.29	     0.29	      0.0	6.697048e+02	FALSE	    21.61	    13.12	    7.195	    35.26	    6.120
 2CXO J104831.5-251341	 10 48 31.57	-25 13 41.50	270.72881	 29.84887	   0.41	     0.34	    168.7	1.496752e+03	FALSE	    17.34	    21.78	    9.168	    53.98	    6.130
 2CXO J104937.1-250620	 10 49 37.16	-25 06 20.60	270.89828	 30.08258	   3.85	     3.26	    133.0	1.554391e+02	FALSE	     8.49	    10.61	    9.122	    32.03	    6.150
 2CXO J102735.8-435101	 10 27 35.83	-43 51 01.52	277.30325	 11.74791	   0.42	     0.35	    128.9	9.100563e+02	FALSE	    12.96	    21.00	    6.999	    49.76	    9.550
 2CXO J102801.4-435107	 10 28 01.44	-43 51 07.05	277.37060	 11.78765	   0.41	     0.33	    114.1	1.215201e+03	FALSE	    13.69	    21.64	    6.125	    49.96	    9.530
 2CXO J102751.2-435413	 10 27 51.23	-43 54 13.79	277.37232	 11.72742	   0.30	     0.30	      0.0	7.805892e+02	FALSE	    18.13	    32.94	    5.011	    71.27	    9.590
 2CXO J102751.7-435413	 10 27 51.75	-43 54 13.01	277.37354	 11.72842	   0.32	     0.32	     11.4	8.063632e+01	FALSE	    10.65	    32.75	    9.039	    75.93	    9.590
 2CXO J171810.9-234721	 17 18 10.99	-23 47 21.92	  0.97915	  7.95331	   0.33	     0.30	     93.9	2.138687e+03	FALSE	    17.67	    56.10	    10.37	    124.0	    23.73
 2CXO J034420.3+320158	 03 44 20.39	+32 01 58.59	160.53897	-17.93312	   0.36	     0.34	    124.4	3.917737e+02	FALSE	    10.05	    219.3	    86.01	    540.7	    13.41
 2CXO J034507.7+320026	 03 45 07.77	+32 00 26.83	160.69106	-17.84527	   0.93	     0.63	    159.5	6.087666e+03	FALSE	    44.78	    42.24	    3.722	    88.43	    13.20
 2CXO J034437.8+320803	 03 44 37.87	+32 08 03.99	160.52039	-17.81566	   0.29	     0.29	     79.4	1.280658e+04	FALSE	    43.31	    53.63	    15.15	    124.9	    13.34
 2CXO J034419.7+315918	 03 44 19.79	+31 59 18.91	160.56714	-17.96853	   0.37	     0.35	    125.1	1.150994e+03	FALSE	    18.70	    347.2	    45.66	    744.5	    13.41
 2CXO J034418.0+321053	 03 44 18.09	+32 10 53.09	160.43251	-17.82429	   0.30	     0.30	     92.0	2.688533e+03	FALSE	    19.01	    101.6	    14.36	    220.3	    13.43
 2CXO J034425.5+321229	 03 44 25.56	+32 12 29.63	160.43573	-17.78683	   0.29	     0.29	     10.2	1.543179e+04	FALSE	    26.94	    42.54	    7.104	    92.92	    13.40
 2CXO J034355.5+320931	 03 43 55.52	+32 09 31.71	160.38342	-17.89259	   0.30	     0.30	    114.9	5.530975e+03	FALSE	    23.31	    46.03	    4.712	    97.12	    13.53
 2CXO J034421.6+320624	 03 44 21.67	+32 06 24.71	160.49286	-17.87346	   0.30	     0.30	    100.9	1.303188e+03	FALSE	    12.04	    43.47	    9.915	    98.17	    13.41
 2CXO J034416.4+320954	 03 44 16.43	+32 09 54.90	160.43865	-17.84046	   0.29	     0.29	    172.4	1.104934e+04	FALSE	    28.11	    42.91	    4.790	    91.04	    13.43
 2CXO J034357.6+320137	 03 43 57.61	+32 01 37.55	160.47792	-17.98912	   0.36	     0.32	    127.7	4.965784e+02	FALSE	     9.79	    132.5	    36.97	    307.5	    13.51
 2CXO J034433.9+320853	 03 44 33.97	+32 08 53.90	160.49997	-17.81383	   0.29	     0.29	     84.4	3.390764e+03	FALSE	    17.71	    36.89	    5.944	    80.16	    13.36
 2CXO J034455.6+320919	 03 44 55.62	+32 09 19.77	160.55666	-17.75935	   0.32	     0.30	     28.1	4.954351e+03	FALSE	    17.02	    79.80	    9.883	    170.6	    13.27
 2CXO J034424.2+321019	 03 44 24.28	+32 10 19.18	160.45646	-17.81755	   0.29	     0.29	    178.3	9.201122e+03	FALSE	    26.31	    37.99	    7.524	    84.33	    13.40
 2CXO J034404.1+320716	 03 44 04.12	+32 07 16.87	160.43311	-17.90198	   0.31	     0.30	     84.4	1.218533e+03	FALSE	    11.57	    38.50	    10.21	    88.74	    13.49
 2CXO J034423.9+321059	 03 44 23.97	+32 10 59.73	160.44801	-17.80959	   0.30	     0.30	      8.9	2.521019e+03	FALSE	    13.62	    42.88	    13.18	    101.7	    13.40
 2CXO J034454.6+320439	 03 44 54.67	+32 04 39.90	160.60636	-17.82111	   0.38	     0.35	     15.9	1.893666e+03	FALSE	    11.95	    95.02	    25.65	    220.4	    13.26
 2CXO J034425.5+321130	 03 44 25.57	+32 11 30.17	160.44687	-17.79949	   0.31	     0.30	     10.1	2.374502e+03	FALSE	    15.81	    46.82	    13.82	    109.8	    13.40
 2CXO J034408.8+321609	 03 44 08.82	+32 16 09.78	160.34701	-17.77760	   0.65	     0.59	    162.7	7.383164e+02	FALSE	    14.63	    15.63	    13.37	    46.07	    13.47
 2CXO J034443.5+320742	 03 44 43.51	+32 07 42.73	160.54040	-17.80744	   0.30	     0.30	     58.6	1.893096e+03	FALSE	    17.47	    80.09	    15.44	    178.3	    13.32
 2CXO J034530.6+320155	 03 45 30.61	+32 01 55.37	160.73935	-17.77453	   3.60	     2.63	    177.9	2.934054e+02	FALSE	    11.23	    64.87	    16.09	    149.3	    13.06
 2CXO J034413.7+315534	 03 44 13.79	+31 55 34.94	160.59193	-18.02988	   0.41	     0.31	      1.2	7.304106e+02	FALSE	    12.33	    141.0	    25.46	    311.1	    13.40
 2CXO J034434.8+320633	 03 44 34.87	+32 06 33.37	160.52881	-17.84177	   0.29	     0.29	    149.4	8.761705e+03	FALSE	    19.09	    47.03	    6.790	    101.5	    13.35
 2CXO J034423.6+320646	 03 44 23.66	+32 06 46.30	160.49449	-17.86435	   0.29	     0.29	     97.3	4.065297e+03	FALSE	    12.48	    40.48	    12.46	    95.28	    13.40
 2CXO J034348.7+320733	 03 43 48.78	+32 07 33.16	160.38632	-17.93311	   0.41	     0.36	     86.8	6.685031e+02	FALSE	    11.33	    57.81	    14.04	    133.5	    13.56
 2CXO J034501.5+321051	 03 45 01.53	+32 10 51.26	160.55631	-17.72649	   0.43	     0.36	     50.1	1.993255e+03	FALSE	    12.61	    35.76	    9.135	    81.99	    13.25
 2CXO J034434.9+321530	 03 44 34.95	+32 15 31.00	160.42854	-17.72693	   0.55	     0.46	     60.2	9.079379e+02	FALSE	    13.37	    57.25	    10.32	    126.0	    13.37
 2CXO J034438.5+320800	 03 44 38.54	+32 08 00.49	160.52294	-17.81490	   0.29	     0.29	     11.0	5.323081e+03	FALSE	    23.44	    39.97	    6.127	    86.57	    13.34
 2CXO J034436.9+320645	 03 44 36.97	+32 06 45.76	160.53248	-17.83436	   0.30	     0.29	    151.7	4.905921e+04	FALSE	    54.53	    56.18	    2.250	    114.7	    13.34
 2CXO J034417.9+321220	 03 44 17.90	+32 12 20.01	160.41574	-17.80617	   0.31	     0.30	     99.1	4.782915e+03	FALSE	    19.33	    22.81	    6.293	    52.62	    13.43
 2CXO J034419.2+320734	 03 44 19.25	+32 07 34.46	160.47291	-17.86406	   0.30	     0.30	    134.4	1.802793e+03	FALSE	    10.75	    46.38	    12.02	    106.3	    13.42
 2CXO J034437.9+320329	 03 44 37.98	+32 03 29.37	160.57208	-17.87396	   0.32	     0.31	    100.1	4.812282e+03	FALSE	    15.15	    47.59	    9.469	    105.9	    13.33
 2CXO J034438.4+320735	 03 44 38.45	+32 07 35.50	160.52736	-17.82043	   0.29	     0.29	     84.9	7.260050e+03	FALSE	    19.36	    59.04	    5.662	    124.2	    13.34
 2CXO J034422.3+321200	 03 44 22.31	+32 12 00.41	160.43195	-17.80039	   0.33	     0.32	     10.5	9.062084e+02	FALSE	     8.63	    34.65	    14.91	    87.04	    13.41
 2CXO J034502.8+320700	 03 45 02.85	+32 07 00.47	160.60328	-17.77265	   0.72	     0.56	     74.5	6.043205e+02	FALSE	     9.69	    26.21	    18.46	    77.89	    13.24
 2CXO J034534.9+320332	 03 45 34.92	+32 03 32.29	160.73337	-17.74415	   7.22	     6.18	    169.2	6.411649e+01	FALSE	     5.09	    21.49	    14.34	    62.75	    13.03
 2CXO J034421.2+320502	 03 44 21.27	+32 05 02.37	160.50709	-17.89194	   0.30	     0.30	    126.0	2.628184e+03	FALSE	    13.82	    37.14	    7.111	    82.09	    13.41
 2CXO J034456.1+320915	 03 44 56.14	+32 09 15.18	160.55899	-17.75915	   0.32	     0.31	     64.4	7.355290e+03	FALSE	    25.06	    63.53	    5.911	    133.4	    13.27
 2CXO J034438.6+320841	 03 44 38.70	+32 08 41.83	160.51567	-17.80572	   0.29	     0.29	     63.4	1.152286e+04	FALSE	    34.31	    114.5	    7.534	    237.1	    13.34
 2CXO J034427.0+320443	 03 44 27.03	+32 04 43.58	160.52703	-17.88291	   0.29	     0.29	    169.2	1.651721e+04	FALSE	    50.12	    46.53	    7.525	    101.7	    13.38
 2CXO J034439.1+320944	 03 44 39.18	+32 09 44.68	160.50529	-17.79122	   0.30	     0.29	     64.3	2.708159e+03	FALSE	    16.68	    58.49	    8.878	    126.8	    13.34
 2CXO J034437.7+321217	 03 44 37.76	+32 12 17.95	160.47259	-17.76176	   0.35	     0.30	     13.9	1.289810e+03	FALSE	    10.24	    54.69	    11.97	    123.1	    13.35
 2CXO J034507.9+320401	 03 45 07.99	+32 04 01.63	160.65140	-17.79906	   0.52	     0.38	     86.6	2.957115e+03	FALSE	    26.06	    94.91	    11.89	    203.2	    13.21
